incident_id,crime_type,district,city,state,address,latitude,longitude,incident_datetime,officer_id,officer_first_name,officer_last_name,badge_number,suspect_id,suspect_first_name,suspect_last_name,suspect_age,suspect_gender,suspect_race,victim_id,victim_first_name,victim_last_name,victim_age,victim_gender,victim_phone,weapon_used,severity,case_status,resolution,num_arrests,property_loss_usd,reported_online,notes
Inc000325,Homicide,Northwest,Centerville,Ny,7059 Washington Ave,25.377922,-118.03405,,Off0036,Linda,Jackson,1718.0,Sus00210,Karen,Wright,19.0,Female,Unknown,Vic01000,Daniel,Jones,38.0,,4193237076,Hands/Feet,Low,Open,Arrest Made,4.0,20456.91,Yes,Incident At 7059 Washington Ave. Officer Responded At Scene.
Inc004172,Theft,North,Oakdale,Fl,6695 Oak Ave,44.718872,-112.249759,,Off0103,Joseph,Williams,,Sus00332,Donna,Garcia,53.0,Other,White,Vic00906,Linda,Davis,40.0,Male,9819948243,,Medium,Pending,Dismissed,3.0,49433.13,Yes,
Inc002031,Dom. Violence,Southeast,Lakewood,Ca,8923 Lincoln St,41.624358,-70.813716,2021-06-05 04:41:20,Off0028,Daniel,Jones,2979.0,Sus00023,David,Harris,66.0,Unknown,Black,Vic00648,Robert,Jackson,64.0,,3235862017,Blunt Object,,Pending,No Arrest,1.0,,No,
Inc003452,Sexual Assualt,Southeast,Lakewood,Oh,4587 Elm Blvd,44.62924,-90.304152,2024-03-11 09:18:00,Off0122,Charles,Thompson,7526.0,Sus00225,William,Wright,,Male,,Vic00954,Richard,Martin,44.0,Unknown,2676476627,Firearm,Medium,Closed,Warning,1.0,35680.15,No,Incident At 4587 Elm Blvd. Officer Responded At Scene.
Inc003102,Sexual Assault,Northeast,Riverside,Ga,198 Elm Blvd,44.451754,-88.844258,2018-08-20 11:58:22,Off0111,Robert,Jones,2638.0,Sus00543,Karen,Scott,52.0,Female,Hispanic,Vic00847,Michael,Smith,34.0,Unknown,7557367976,Pistol,Critical,,Warning,5.0,27960.08,Yes,Incident At 198 Elm Blvd. Officer Responded At Scene.
Inc000345,Deception,South,Lakewood,Fl,5245 Washington Ave,38.266498,-96.316828,2024-05-18 10:29:31,Off0010,Donna,Walker,9718.0,Sus00326,James,Thomas,56.0,Other,Unknown,Vic00641,Susan,Johnson,44.0,Male,,Bat,High,,Arrest Made,2.0,34280.62,No,
Inc004657,Vandalism,North,Lakewood,Ny,9146 Sunset Blvd,34.950174,-109.212304,2022-05-11 05:09:40,Off0092,Barbara,Martin,8914.0,Sus00788,Emily,Hill,42.0,Other,Hispanic,Vic00527,Emily,Davis,64.0,Female,4389257386,Knife,High,Resolved,Dismissed,4.0,,No,Incident At 9146 Sunset Blvd. Officer Responded At Scene.
Inc001642,Roberry,Northwest,Centerville,Ga,7550 Oak Ave,,56.7049,2018-10-08 22:23:37,Off0064,Nancy,Garcia,2052.0,Sus00121,Mary,Wright,35.0,Unknown,Other,Vic00399,Richard,Brown,43.0,,6856928472,Knife,Critical,Under Investigation,Arrest Made,1.0,19568.1,Yes,Incident At 7550 Oak Ave. Officer Responded At Scene.
Inc001651,Dwi,East,Riverside,Nc,5214 Washington Ave,41.360805,-81.476519,,Off0029,Daniel,Garcia,9130.0,Sus00195,Karen,Anderson,66.0,Female,Unknown,Vic00151,Barbara,Martin,29.0,Other,7379431117,Pistol,Critical,Open,Warning,5.0,43441.33,Yes,
Inc000820,Drug Offense,Southeast,Maplewood,Fl,2859 Sunset Blvd,44.729586,85.443,2020-06-29 07:31:41,Off0101,Jessica,Anderson,,Sus00635,Thomas,Miller,69.0,Male,White,Vic00118,Charles,White,29.0,,5391653949,Knife,High,Open,Dismissed,1.0,16377.33,Yes,Incident At 2859 Sunset Blvd. Officer Responded At Scene.
Inc001447,Kidnapping,Northwest,Lakewood,Fl,6810 Park Rd,43.342181,-121.886516,2019-10-02 07:58:38,Off0014,Sarah,Martin,4835.0,Sus00642,Anthony,Walker,,Male,Other,Vic00152,William,Scott,61.0,Female,3507456782,Unarmed,Critical,Under Investigation,,5.0,6140.84,Yes,
Inc000797,Arsen,Central,Centerville,Ny,2417 Oak Ave,34.90319,-119.089127,2019-07-07 02:15:50,Off0071,Robert,Flores,4464.0,Sus00793,Michael,Anderson,32.0,,Other,Vic00868,Joseph,Williams,18.0,,2158038603,Firearm,Critical,Under Investigation,Arrest Made,0.0,8446.54,,Incident At 2417 Oak Ave. Officer Responded At Scene.
Inc003298,Narcotics,East,Hillcrest,Pa,3205 Main St,32.090977,-71.633464,2024-03-26 21:58:31,Off0139,John,Moore,3151.0,Sus00239,Daniel,Wright,72.0,Male,,Vic00087,Anthony,Johnson,67.0,Male,5842641565,Blunt Object,Critical,Open,Arrest Made,5.0,36721.91,,
Inc001986,Trespassing,East,Lakewood,Oh,333 Cedar Lane,26.768129,-92.858061,2020-10-04 01:15:18,Off0093,Richard,Anderson,8826.0,,,,,,,Vic00024,Jennifer,Martin,76.0,Male,,Firearm,High,Resolved,Arrest Made,2.0,12550.74,,Incident At 333 Cedar Lane. Officer Responded At Scene.
Inc002082,Robbery,West,Springfield,Ga,6056 Maple Dr,34.917895,-105.80909,2022-12-15 00:38:34,Off0150,John,Harris,7483.0,Sus00355,Chris,Lee,34.0,Female,Hispanic,Vic00483,Karen,Jones,39.0,Female,,,Low,Closed,Arrest Made,1.0,21431.34,No,Incident At 6056 Maple Dr. Officer Responded At Scene.
Inc004248,Kidnapping,East,Centerville,Tx,1205 River Rd,28.529482,-83.721785,2021-12-18 05:21:15,Off0014,Chris,Smith,8203.0,Sus00381,Jennifer,Harris,62.0,Female,Black,Vic00315,David,Green,,Male,3731823755,Hands/Feet,High,Pending,No Arrest,,45271.43,Yes,Incident At 1205 River Rd. Officer Responded At Scene.
Inc004241,Drugs,North,Oakdale,Fl,5757 River Rd,29.057319,-70.24751,2023-12-15 12:18:52,Off0066,Robert,Williams,6847.0,Sus00507,Joseph,Hill,,,White,Vic00890,David,Wright,40.0,Female,,Blunt Object,Low,Pending,Warning,2.0,7294.3,No,Incident At 5757 River Rd. Officer Responded At Scene.
Inc003078,Arsen,East,Oakdale,Il,8701 Oak Ave,,-73.534281,2020-04-02 20:50:20,Off0060,Jessica,Martin,8593.0,Sus00099,Anthony,Wilson,53.0,Other,Asian,Vic00303,Thomas,Walker,26.0,Female,2068152945,Hands/Feet,High,Closed,No Arrest,2.0,18036.18,Yes,Incident At 8701 Oak Ave. Officer Responded At Scene.
Inc004083,Sexual Assault,South,Centerville,Az,7914 Main St,29.131822,-112.734816,2019-05-11 17:34:55,Off0047,Daniel,Davis,3209.0,Sus00561,Ashley,Brown,33.0,Male,,Vic00561,Charles,Thompson,40.0,Female,9833871803,Blunt Object,Medium,,Warning,1.0,46811.78,No,Incident At 7914 Main St. Officer Responded At Scene.
Inc002386,Drugs,North,Lakewood,Nc,8333 Maple Dr,40.029053,-91.795972,2019-10-13 03:16:11,Off0036,Donna,Wright,9011.0,Sus00382,Emily,Smith,,Other,,Vic00643,James,Thomas,87.0,Male,,Firearm,Critical,Open,Warning,3.0,42466.38.0,No,
Inc003269,Sexual Assualt,Southwest,Lakewood,Tx,2848 Lincoln St,,-94.516294,2024-08-26 14:43:37,Off0008,Nancy,Davis,5398.0,Sus00489,Karen,Hill,30.0,Unknown,Other,Vic00834,Susan,Taylor,60.0,Female,3832683898,Rifle,High,Pending,Arrest Made,4.0,38335.68,No,Incident At 2848 Lincoln St. Officer Responded At Scene.
Inc001697,Drug Offense,Central,Riverside,Ny,8086 Park Rd,38.61413,-76.758811,,Off0098,Jessica,Young,7127.0,Sus00786,Michelle,Wright,54.0,Female,Black,Vic00666,Matthew,Harris,10.0,Male,7933749112,Blunt Object,Low,Closed,Warning,,-16464.18,Yes,Incident At 8086 Park Rd. Officer Responded At Scene.
Inc000641,Vandalism,West,Hillcrest,Az,2888 Sunset Blvd,26.550333,-100.479469,2023-07-09 10:35:24,Off0042,Barbara,Moore,8480.0,Sus00361,Michelle,Williams,66.0,Male,Black,Vic00134,Michael,Thompson,11.0,Male,7579674047,Unarmed,Medium,Under Investigation,Arrest Made,3.0,,No,Incident At 2888 Sunset Blvd. Officer Responded At Scene.
Inc000148,Theft,West,Fairview,Nc,9802 Main St,25.123303,-95.763816,2021-03-29 12:46:18,Off0078,Richard,Hall,7076.0,Sus00136,Karen,Johnson,52.0,Other,Other,Vic00174,Carol,Taylor,69.0,Other,2914249690,,High,Open,No Arrest,2.0,2208.11,Yes,Incident At 9802 Main St. Officer Responded At Scene.
Inc003388,Kidnaping,South,Oakdale,Pa,2881 Oak Ave,32.175376,-85.607916,2024-04-11 10:20:18,Off0028,William,Lee,6485.0,Sus00201,Mark,Thompson,36.0,Male,Asian,Vic00229,Donna,Hill,87.0,Male,3482019701,Hands/Feet,High,Closed,,5.0,21179.75,Yes,Incident At 2881 Oak Ave. Officer Responded At Scene.
Inc003444,Homicide,Northeast,Centerville,Nc,2202 Maple Dr,38.038836,-120.105762,2023-02-09 00:11:17,Off0098,Mark,Harris,1520.0,Sus00050,Joseph,Martin,49.0,Other,White,Vic00882,Barbara,Wilson,38.0,Female,6597146116,Bat,Critical,Closed,Arrest Made,0.0,33850.84,No,Incident At 2202 Maple Dr. Officer Responded At Scene.
Inc004953,Assault & Battery,Midtown,Riverside,Ny,6359 Lincoln St,37.952548,,2021-04-15 13:37:25,Off0035,Mark,Hill,3882.0,Sus00361,Richard,Hill,32.0,Female,Asian,Vic00731,Donna,Scott,39.0,Female,2854644023,Knife,High,Under Investigation,,0.0,41599.92,Yes,
Inc001981,Sexual Assault,Central,Maplewood,Az,8050 Sunset Blvd,38.488377,-76.065915,2024-07-06 13:27:06,Off0015,Thomas,Nguyen,3160.0,Sus00557,Patricia,Martin,55.0,Female,,Vic00284,Charles,Taylor,80.0,,4746053011,Knife,Critical,Under Investigation,No Arrest,5.0,25859.93.0,Yes,Incident At 8050 Sunset Blvd. Officer Responded At Scene.
Inc002484,Sexual Assault,Northwest,Hillcrest,Ga,2530 Cedar Lane,42.962382,-110.469882,2024-12-03 01:22:24,Off0140,Linda,Jackson,4661.0,,,,,,,Vic00398,Charles,Miller,41.0,Unknown,8283246094,Firearm,Medium,Closed,Dismissed,4.0,22928.24,,Incident At 2530 Cedar Lane. Officer Responded At Scene.
Inc004794,B&E,Southwest,Lakewood,Ga,4735 Park Rd,25.436578,-70.746802,2022-05-24 15:52:10,Off0074,Robert,Wilson,8221.0,Sus00701,Joseph,Nguyen,26.0,Female,Black,Vic00152,Linda,Thompson,49.0,Unknown,4732605353,,Critical,Resolved,Warning,,3690.25,No,Incident At 4735 Park Rd. Officer Responded At Scene.
Inc001531,Drug Offense,Southeast,Hillcrest,Tx,1565 Elm Blvd,41.825761,-105.08487,2022-04-14 09:52:39,Off0041,Robert,Green,2401.0,Sus00528,Karen,White,65.0,Male,Black,Vic00443,Ashley,Moore,,Female,5521727484,,Medium,Pending,Warning,0.0,12183.33,Yes,Incident At 1565 Elm Blvd. Officer Responded At Scene.
Inc000040,Sexual Assualt,South,Springfield,Az,5140 River Rd,28.482919,-86.093986,2021-06-28 23:57:26,Off0129,Matthew,Lee,8726.0,Sus00754,Daniel,Jones,48.0,Male,Asian,Vic00333,Sarah,Martin,58.0,Male,,Pistol,Medium,Closed,,5.0,34037.29,Yes,Incident At 5140 River Rd. Officer Responded At Scene.
Inc001331,Theft,Northwest,Centerville,Az,9716 River Rd,36.505643,-98.221566,2022-09-25 22:18:21,Off0127,Charles,Johnson,3922.0,Sus00287,William,Wilson,25.0,Male,Unknown,Vic00353,Thomas,Wright,58.0,Female,7263791462,Firearm,,Under Investigation,Warning,0.0,44035.51,No,
Inc002776,Theft,Northeast,Riverside,Nc,1159 Cedar Lane,36.251935,-77.039698,2019-07-21 20:43:33,Off0031,William,White,4519.0,Sus00083,Emily,Jackson,54.0,Female,White,,,,,,,Pistol,,Under Investigation,,5.0,23417.78,Yes,Incident At 1159 Cedar Lane. Officer Responded At Scene.
Inc004861,Fraud,South,Maplewood,Ca,7476 Sunset Blvd,41.001163,-104.086344,,Off0016,Mark,Green,3010.0,Sus00354,David,Torres,,Female,Asian,Vic00455,Mary,Jackson,21.0,Unknown,4978706505,,Medium,Resolved,Arrest Made,0.0,-18219.7,Yes,
Inc004790,Fire Setting,East,Springfield,Ga,28 Park Rd,25.615062,-120.847031,2019-01-20 13:59:11,Off0031,John,Allen,,,,,,,,Vic00955,Anthony,Williams,86.0,Male,4158017982,Blunt Object,Critical,Open,Arrest Made,0.0,43296.4,Yes,Incident At 28 Park Rd. Officer Responded At Scene.
Inc001122,Drug Offense,Central,Maplewood,Ny,2927 Oak Ave,,-73.034282,2018-05-11 11:22:57,Off0083,Barbara,Lee,7341.0,Sus00576,Sarah,White,66.0,,Unknown,Vic00193,Mark,Harris,82.0,Male,7867352244,Hands/Feet,High,Closed,No Arrest,0.0,-23268.58,No,Incident At 2927 Oak Ave. Officer Responded At Scene.
Inc004881,Domestic Violence,North,Centerville,Pa,2776 Washington Ave,30.003536,-102.674479,2020-10-21 17:38:18,Off0102,Chris,Brown,2388.0,Sus00014,Joseph,Lee,28.0,Female,,Vic00115,Jennifer,Miller,48.0,Unknown,2548339341,,Critical,Closed,No Arrest,2.0,6161.36,,Incident At 2776 Washington Ave. Officer Responded At Scene.
Inc001324,Sexual Assault,West,Fairview,Pa,4125 Maple Dr,42.205649,-107.272864,2021-07-12 09:48:32,Off0044,William,Smith,6066.0,Sus00702,Chris,Moore,,Female,Black,Vic00955,Jessica,Wright,59.0,Male,9713942560,Unarmed,Low,Open,Arrest Made,1.0,10947.08,No,
Inc000873,Domestic Violence,Southeast,Hillcrest,Il,8101 Sunset Blvd,38.959885,-100.308759,2020-10-13 23:50:17,Off0066,Carol,Martin,6444.0,,,,,,,Vic00484,Anthony,Wilson,31.0,Other,5175105275,Knife,High,Resolved,,5.0,37308.1,Yes,Incident At 8101 Sunset Blvd. Officer Responded At Scene.
Inc002390,Trespassing,West,Hillcrest,Tx,4187 Park Rd,31.551883,-110.881172,,Off0131,Michael,Walker,9378.0,Sus00562,Matthew,Moore,24.0,Female,Asian,Vic00035,Joseph,Nguyen,69.0,Unknown,,Pistol,,Resolved,No Arrest,4.0,845.53,,Incident At 4187 Park Rd. Officer Responded At Scene.
Inc000321,Sexual Assault,South,Springfield,Az,5917 River Rd,37.465181,-108.257323,2023-01-10 17:15:22,Off0144,Mark,Torres,5056.0,Sus00084,Jennifer,Walker,73.0,Unknown,,Vic00888,Donna,Smith,70.0,Male,,Firearm,Low,Pending,,4.0,11929.33,Yes,
Inc003289,Roberry,East,Oakdale,Ny,4165 Main St,26.568293,-74.385811,2022-06-23 09:14:25,Off0068,Richard,Taylor,9140.0,Sus00785,Linda,Jackson,40.0,Female,Asian,Vic00749,John,Allen,64.0,,4201443330,Firearm,High,Closed,Arrest Made,2.0,47319.14,No,Incident At 4165 Main St. Officer Responded At Scene.
Inc000917,Drug Offense,Southeast,Fairview,Pa,4167 Elm Blvd,43.663361,78.7999,2023-01-18 22:47:47,Off0066,Michael,Jackson,2521.0,Sus00039,Nancy,Smith,51.0,Female,Hispanic,Vic00268,Chris,Martin,24.0,Female,9265405868,,Low,Under Investigation,Dismissed,3.0,301.53,Yes,
Inc002826,Theft,Midtown,Maplewood,Az,8743 Elm Blvd,32.889305,,2023-11-02 03:34:50,Off0019,Emily,Davis,9275.0,Sus00782,Matthew,Harris,31.0,Male,,Vic00659,Michelle,Jackson,56.0,Male,,Firearm,Medium,Closed,Arrest Made,,46154.66,Yes,
Inc000237,Arson,Central,Fairview,Pa,6413 Sunset Blvd,34.779583,-108.443632,2018-06-19 17:45:32,Off0069,Sarah,Wright,4587.0,Sus00348,Mary,Moore,43.0,Female,Asian,Vic00587,Karen,Miller,90.0,Female,8287256401,,Critical,Under Investigation,Arrest Made,5.0,-1055.88,Yes,
Inc003429,Robbery,Central,Lakewood,Ny,3741 Maple Dr,35.590632,-77.861231,2024-08-24 09:18:29,Off0144,Ashley,Scott,4037.0,Sus00222,Robert,Thomas,30.0,Male,Hispanic,Vic00299,Michelle,White,62.0,Male,7692829337,Rifle,Critical,Open,Dismissed,0.0,-14455.09,Yes,
Inc001360,Dui,North,Maplewood,Fl,7850 Main St,38.569556,-109.537127,2021-07-01 13:00:20,Off0086,Barbara,Wright,9610.0,Sus00644,Carol,Moore,55.0,Male,Unknown,Vic00770,Matthew,Martin,11.0,,5753227733,Blunt Object,Low,Closed,,0.0,46790.72,Yes,Incident At 7850 Main St. Officer Responded At Scene.
Inc004957,Theft/Larceny,Central,Fairview,Fl,5673 Main St,27.362753,-71.68445,2023-02-09 14:46:31,Off0009,Jennifer,Young,3077.0,Sus00197,Michael,Garcia,32.0,Other,White,Vic00994,Patricia,Anderson,28.0,Female,5576255877,Hands/Feet,Medium,,No Arrest,3.0,45854.0,No,Incident At 5673 Main St. Officer Responded At Scene.
Inc002242,Homocide,Southwest,Maplewood,Tx,7824 Main St,36.039261,-119.35621,2021-08-21 10:06:59,Off0056,Charles,Nguyen,8390.0,Sus00425,Sarah,Martin,23.0,,,Vic00995,Linda,Thomas,61.0,Male,2653426094,Knife,Critical,Pending,Arrest Made,0.0,44635.11,Yes,Incident At 7824 Main St. Officer Responded At Scene.
Inc001163,Kidnapping,Northeast,Oakdale,Ca,1391 Sunset Blvd,47.939906,-72.1747,,Off0107,David,Taylor,,Sus00069,Michael,Jones,65.0,Female,Black,Vic00195,Donna,Wilson,27.0,Female,,Blunt Object,,Pending,Dismissed,1.0,10691.63,,Incident At 1391 Sunset Blvd. Officer Responded At Scene.
Inc000066,Manslaughter,Northeast,Hillcrest,Fl,1641 Park Rd,40.107882,-108.140596,,Off0015,Matthew,Davis,,Sus00364,Michelle,Garcia,26.0,Male,,Vic00326,Daniel,Anderson,85.0,Male,9208176761,,Critical,Pending,Warning,4.0,15452.65,No,
Inc001246,Homicide,South,Fairview,Ny,4124 Elm Blvd,,-91.97045,2023-06-16 17:16:42,Off0014,Linda,Young,8578.0,Sus00750,Sarah,Miller,29.0,Female,White,,,,,,,Blunt Object,Low,,Dismissed,1.0,32647.38,Yes,Incident At 4124 Elm Blvd. Officer Responded At Scene.
Inc001705,Domestic Violence,Northeast,Riverside,Az,7424 Lincoln St,27.134868,-103.543291,2021-05-27 02:55:30,Off0079,Patricia,Lee,8453.0,Sus00713,Robert,Smith,28.0,Female,White,Vic00906,Mark,Brown,47.0,Unknown,9256358436,Knife,High,Pending,Warning,4.0,35933.29.0,Yes,Incident At 7424 Lincoln St. Officer Responded At Scene.
Inc004664,Burglary,West,Maplewood,Ga,419 River Rd,34.635175,-108.665529,2024-05-18 10:37:23,Off0053,William,Wilson,4027.0,Sus00652,Thomas,Jones,44.0,Male,Other,Vic00134,Patricia,Lee,53.0,Female,,,Critical,Pending,Arrest Made,1.0,12922.55,No,Incident At 419 River Rd. Officer Responded At Scene.
Inc003245,Roberry,Midtown,Springfield,Az,1750 Oak Ave,25.169557,-90.752755,2019-12-14 11:49:50,Off0127,Nancy,Anderson,4545.0,Sus00217,Thomas,Harris,36.0,Male,Black,Vic00755,Sarah,Young,42.0,,5417609801,Knife,High,Open,Dismissed,5.0,15438.36,Yes,
Inc001217,Sex Assault,Midtown,Fairview,Tx,2002 Sunset Blvd,31.639126,-101.695235,,Off0034,Robert,Flores,8272.0,,,,,,,Vic00367,Jennifer,Nguyen,,Female,,Knife,,Closed,Arrest Made,4.0,5763.58,No,Incident At 2002 Sunset Blvd. Officer Responded At Scene.
Inc001489,Homicide,Central,Hillcrest,Fl,5171 Lincoln St,32.397832,-106.397179,2022-09-10 06:56:55,Off0094,Nancy,Brown,4586.0,Sus00212,Susan,Young,52.0,Male,Asian,Vic00229,Donna,Thompson,33.0,Male,4126619734,Blunt Object,Medium,Closed,No Arrest,3.0,29552.05,Yes,Incident At 5171 Lincoln St. Officer Responded At Scene.
Inc003714,Arson,East,Fairview,Nc,3951 Elm Blvd,38.109965,-71.10176,2022-08-22 17:33:49,Off0079,Linda,Taylor,4294.0,Sus00522,Robert,Green,74.0,,,Vic00882,William,Allen,63.0,Male,3101451764,Knife,Low,Closed,,3.0,1704.78,Yes,Incident At 3951 Elm Blvd. Officer Responded At Scene.
Inc004623,Trespassing,Midtown,Hillcrest,Fl,1720 Lincoln St,42.668592,-89.022787,2023-01-09 02:03:57,Off0036,Patricia,Davis,5299.0,,,,,,,Vic00760,Charles,Green,47.0,Female,7849459295,Firearm,,Under Investigation,No Arrest,4.0,4438.78,No,Incident At 1720 Lincoln St. Officer Responded At Scene.
Inc000835,Homicide,East,Fairview,Oh,8356 Oak Ave,36.143806,-94.753164,2019-11-18 09:49:15,Off0061,Susan,Williams,5862.0,Sus00659,William,Wilson,56.0,,,Vic00646,Jessica,Thomas,41.0,,8221361665,Knife,Low,Closed,Dismissed,4.0,45359.08,Yes,
Inc000196,Trespass,South,Riverside,Fl,7173 Washington Ave,33.83546,-81.472647,2021-05-30 09:27:52,Off0070,Michael,Garcia,1058.0,Sus00164,Charles,Allen,,Male,Asian,Vic00467,Emily,Martin,43.0,Female,4254035399,Hands/Feet,High,Pending,Arrest Made,4.0,11910.84,Yes,Incident At 7173 Washington Ave. Officer Responded At Scene.
Inc003512,Vandlism,West,Springfield,Ca,845 River Rd,28.456192,-90.82457,2023-02-22 12:07:41,Off0066,Thomas,Scott,9241.0,Sus00602,Jessica,Nguyen,20.0,Male,White,Vic00866,Linda,Harris,12.0,Female,9638894452,,Medium,Closed,No Arrest,0.0,18473.56,No,Incident At 845 River Rd. Officer Responded At Scene.
Inc001535,Vandalism,Northeast,Centerville,Pa,5295 Cedar Lane,35.49925,-70.208005,2022-05-11 01:44:54,Off0148,Patricia,Torres,6187.0,Sus00381,Nancy,Thompson,,Male,Hispanic,Vic00967,Ashley,Flores,,Female,5142366228,Firearm,Critical,,,1.0,7933.35,Yes,
Inc003141,Theft,South,Hillcrest,Oh,8607 Sunset Blvd,34.807831,-108.009014,2021-01-03 14:02:17,Off0073,Daniel,Martin,6375.0,Sus00141,Nancy,Brown,,Female,,Vic00349,Mark,Young,40.0,,7776046748,Rifle,High,Pending,,0.0,24524.19,Yes,Incident At 8607 Sunset Blvd. Officer Responded At Scene.
Inc001872,Armed Robbery,Southeast,Riverside,Il,3541 Washington Ave,47.695385,-113.772626,2018-02-14 19:42:19,Off0078,Donna,Moore,7611.0,Sus00208,David,Jones,20.0,Male,Black,Vic00927,Sarah,Hill,86.0,,8009783753,Knife,Critical,Closed,Arrest Made,2.0,42155.37,No,Incident At 3541 Washington Ave. Officer Responded At Scene.
Inc002958,Drug Offense,West,Riverside,Ny,239 Main St,38.596765,-101.228753,2023-07-14 15:33:07,Off0141,Thomas,Jackson,7813.0,Sus00369,Thomas,Flores,,Male,Hispanic,Vic00176,Donna,Smith,89.0,Female,2391371054,Hands/Feet,High,Closed,No Arrest,,34011.58,Yes,
Inc004944,Robbery,North,Hillcrest,Pa,1372 Washington Ave,,-85.322563,2020-11-01 06:44:57,Off0005,Robert,Thomas,4366.0,Sus00570,Patricia,Jones,43.0,Female,Hispanic,Vic00889,Richard,Harris,15.0,Female,2959199373,Rifle,Medium,Open,,4.0,22775.84,,Incident At 1372 Washington Ave. Officer Responded At Scene.
Inc004080,Kidnaping,South,Lakewood,Pa,2878 Park Rd,42.724931,-92.875118,2021-03-27 16:04:53,Off0003,Linda,Garcia,5230.0,Sus00728,Ashley,Flores,29.0,Female,,Vic00862,James,Thompson,,Other,,Hands/Feet,Low,Pending,Dismissed,,40799.5,No,Incident At 2878 Park Rd. Officer Responded At Scene.
Inc004452,Theft,East,Maplewood,Il,644 Elm Blvd,29.78173,-72.710851,2020-05-13 07:51:19,Off0105,Patricia,Jackson,,Sus00410,Robert,Wilson,29.0,Male,Black,Vic00335,James,Johnson,55.0,Other,8325724191,Firearm,High,Open,No Arrest,0.0,47417.73,No,Incident At 644 Elm Blvd. Officer Responded At Scene.
Inc000946,Kidnapping,Southeast,Maplewood,Ga,6590 Maple Dr,28.731405,-81.912536,2022-07-30 15:40:56,Off0002,Barbara,Taylor,4506.0,Sus00199,Michael,Smith,31.0,Unknown,Asian,,,,,,,,High,Open,Arrest Made,0.0,7695.74,No,Incident At 6590 Maple Dr. Officer Responded At Scene.
Inc002606,Domestic Violence,Northeast,Springfield,Ny,3214 Lincoln St,36.625468,-87.872873,,Off0077,Barbara,Martin,6473.0,Sus00403,James,Williams,33.0,Female,Asian,Vic00792,David,Wright,80.0,Male,2654208211,Firearm,,,Arrest Made,0.0,46286.61,No,Incident At 3214 Lincoln St. Officer Responded At Scene.
Inc004529,Arsen,North,Oakdale,Ga,8842 Cedar Lane,43.735391,-100.303808,,Off0042,Chris,Johnson,3351.0,Sus00731,Charles,Harris,28.0,Female,,Vic00381,Richard,Nguyen,68.0,Male,2397449472,Hands/Feet,Critical,Closed,Dismissed,5.0,14939.51,Yes,Incident At 8842 Cedar Lane. Officer Responded At Scene.
Inc002512,Sexual Assualt,South,Riverside,Ny,8859 Maple Dr,28.122528,-71.767501,2021-02-21 02:17:01,Off0019,Donna,Williams,7956.0,Sus00691,Joseph,Scott,60.0,Female,Other,Vic00490,Michael,Davis,26.0,Male,,Hands/Feet,Low,Closed,No Arrest,3.0,14701.84,No,Incident At 8859 Maple Dr. Officer Responded At Scene.
Inc002493,Murder,Central,Springfield,Il,3528 Lincoln St,,-82.066369,2020-05-07 08:46:34,Off0119,Mary,Miller,2491.0,Sus00092,Linda,Smith,54.0,,Black,Vic00564,Emily,Wright,55.0,Female,,Firearm,,Resolved,No Arrest,1.0,34236.2,Yes,Incident At 3528 Lincoln St. Officer Responded At Scene.
Inc003914,Hacking,North,Maplewood,Az,9828 Washington Ave,28.284646,-117.709617,2023-05-24 01:44:15,Off0034,Barbara,Jones,3230.0,,,,,,,Vic00308,Michael,Martin,76.0,Male,9274466506,Hands/Feet,Critical,Under Investigation,Dismissed,2.0,27083.86,Yes,Incident At 9828 Washington Ave. Officer Responded At Scene.
Inc001598,Burglary,South,Springfield,Pa,8784 Washington Ave,36.041127,-121.757567,,Off0011,Charles,Johnson,6044.0,Sus00168,Jessica,Wright,55.0,Female,Black,Vic00229,Susan,Thomas,49.0,Male,2367495344,Knife,Low,Closed,Arrest Made,,14677.67,Yes,Incident At 8784 Washington Ave. Officer Responded At Scene.
Inc000961,Drug Offense,North,Oakdale,Ny,3209 Sunset Blvd,25.928554,-90.625399,2020-11-06 09:12:56,Off0028,Michelle,Williams,9561.0,Sus00107,Chris,Brown,27.0,Female,Unknown,Vic00452,Susan,Walker,88.0,Male,5336775577,Firearm,High,Resolved,Dismissed,0.0,33258.57,No,Incident At 3209 Sunset Blvd. Officer Responded At Scene.
Inc001923,Arson,Central,Riverside,Ga,6100 Cedar Lane,,-88.15899,2023-11-02 06:16:00,Off0003,Mary,Flores,9485.0,,,,,,,Vic00442,James,Taylor,27.0,Male,7853506447,Hands/Feet,Medium,Open,Warning,1.0,22336.11,Yes,
Inc001044,Arson,Northwest,Riverside,Nc,4429 Elm Blvd,37.911321,-96.160359,2024-01-18 07:36:14,Off0144,Linda,Moore,3210.0,Sus00799,Jessica,Wilson,27.0,Male,Unknown,Vic00941,Chris,Flores,50.0,Male,3929306057,Knife,Critical,Open,Arrest Made,5.0,22687.17,No,Incident At 4429 Elm Blvd. Officer Responded At Scene.
Inc001647,Sexual Assualt,South,Centerville,Fl,3232 Maple Dr,47.292052,-92.956,2022-07-30 13:33:25,Off0028,Susan,Flores,2569.0,Sus00195,Matthew,Lee,25.0,Female,Hispanic,Vic00101,James,Smith,32.0,Male,7929008719,,High,Open,,1.0,3345.32,Yes,Incident At 3232 Maple Dr. Officer Responded At Scene.
